Alat Tulis,271,420,2,2010,?pm=1orMcu1TBbk/yNMeRi8oPA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 271,00 Juta","Rp. 420,00 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 150,00 Juta",5
Sembako,"141,1",114,1,2010,?pm=01wx5Z4NGn+S8fbH0IzDtg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 141,10 Juta","Rp. 114,00 Juta",30 %/Tahun,"Rp. 8,00 Juta","Rp. 110,00 Juta",6
Sembako,"186,75","55,5",1,2010,?pm=T3hbJZxJYfluFPSbGhiHCA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 186,75 Juta","Rp. 55,50 Juta",20 %/Tahun,"Rp. 9,00 Juta","Rp. 184,00 Juta",4
Kelontongan,"71,5",60,1,2010,?pm=TadoQLTh5uyhqkEsI+tinA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 71,50 Juta","Rp. 60,00 Juta",15 %/Tahun,"Rp. 7,00 Juta","Rp. 58,00 Juta",4
Dagang Retail,"107,5",42,0,2010,?pm=02YRp7/fqS6Dz3tCy0rqHw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Tidak Ada   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 107,50 Juta","Rp. 42,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 110,00 Juta",4
Penjualan Busana,"36,5",94,1,2010,?pm=HwRhy9maObta+qC4vCsFYg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Rendah,"Rp. 36,50 Juta","Rp. 94,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 8,00 Juta",4
Kios Sembako,81,291,1,2012,?pm=uiufQeS6sNeGChMjQ/vrnQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Tidak Ada   0,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 81,00 Juta","Rp. 291,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 32,00 Juta",6
Bengkel Motor ,71,75,2,2012,?pm=tr5iEtxOqb6yHF84Tulbxw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,"Rp. 71,00 Juta","Rp. 75,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 10,00 Juta",5
Kios ,260,50,2,2012,?pm=9O31Jra4xhJnd9lohaFv7A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Tidak Ada   0,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 260,00 Juta","Rp. 50,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",5
KEDAI SAMPAH,"221,63",406,3,2011,?pm=hAsMpf8vGnEl/sEFrH6OqA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Usaha Dagang (UD),3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 221,63 Juta","Rp. 406,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 65,00 Juta",6
"M-Kios, Counter",848,2.760,1,2012,?pm=0zGTO1Dukxanf7DOc8otDg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 848,00 Juta","Rp. 2.760,00 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 847,00 Juta",7
Bengkel Dinamo,61,57,2,2012,?pm=QNsjvOKV+mnSwCWk7Sx4lg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 61,00 Juta","Rp. 57,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 17,00 Juta",6
Kios,195,72,0,2012,?pm=FHxeqfPdkjGf9AXsfYhZQg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 195,00 Juta","Rp. 72,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 205,00 Juta",7
Bengkel Motor,15,62,2,2012,?pm=OekN3i22Xkxop7qNoUt4tA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 15,00 Juta","Rp. 62,00 Juta",15 %/Tahun,"Rp. 0,00 Juta","Rp. 10,00 Juta",4
Warung Sembako Dan Sayuran,35,39,2,2012,?pm=ZBGAQaCAfsWN3C17Wum4sQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 35,00 Juta","Rp. 39,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 99,00 Juta",5
Toko Kelontong,41,72,2,2012,?pm=2yY+sxz3I+yh6vj+HhadDw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 41,00 Juta","Rp. 72,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 55,00 Juta",5
Toko Kelontong,60,97,2,2012,?pm=YgcuzRN2excPvDgXz+rrLg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 60,00 Juta","Rp. 97,00 Juta",10 %/Tahun,"Rp. 8,00 Juta","Rp. 82,00 Juta",8
Penjualan Telur Asin,30,49,2,2012,?pm=B/XBCbjAi0HOhOaJ83Mh5g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 30,00 Juta","Rp. 49,00 Juta",10 %/Tahun,"Rp. 4,00 Juta","Rp. 215,00 Juta",7
Warung Sembako Dan Sayuran,43,162,1,2012,?pm=tAc1VZvG8PBVFmZ0lVsAPw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 43,00 Juta","Rp. 162,00 Juta",10 %/Tahun,"Rp. 4,00 Juta","Rp. 142,00 Juta",5
Warung Sembako Dan Sayuran,50,126,3,2012,?pm=x5bksAHm9LhIzWmJtaaEyA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 50,00 Juta","Rp. 126,00 Juta",20 %/Tahun,"Rp. 6,40 Juta","Rp. 20,00 Juta",5
Warung Sayur,38,146,2,2012,?pm=wUAlNKYDotGakM8cg1h7Rw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 38,00 Juta","Rp. 146,00 Juta",10 %/Tahun,"Rp. 4,50 Juta","Rp. 130,00 Juta",3
Kounter HP,48,190,3,2012,?pm=IluCtggzMxWwABMJMIu04A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 48,00 Juta","Rp. 190,00 Juta",10 %/Tahun,"Rp. 9,00 Juta","Rp. 173,00 Juta",6
Warung Sembako,63,162,1,2012,?pm=veUMtlqMNu+B9zH/SBrlcg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 63,00 Juta","Rp. 162,00 Juta",20 %/Tahun,"Rp. 4,50 Juta","Rp. 100,00 Juta",4
Penjualan Pulsa (kounter),33,120,3,2012,?pm=RQowSwnBhzYJadZC8qgUiQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 33,00 Juta","Rp. 120,00 Juta",15 %/Tahun,"Rp. 3,75 Juta","Rp. 100,00 Juta",6
Toko Kelontong,66,78,2,2012,?pm=2BrkZlmgfRs9VOS+NV1iCA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 66,00 Juta","Rp. 78,00 Juta",10 %/Tahun,"Rp. 4,50 Juta","Rp. 100,00 Juta",7
Perlengkapan Sholat,266,"11,4",0,2010,?pm=6ku71obJhgo8obpZmvcyHQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 266,00 Juta","Rp. 11,40 Juta",50 %/Tahun,"Rp. 7,00 Juta","Rp. 200,00 Juta",5
Variasi Motor,"55,9","12,3",0,2010,?pm=s8hNHp3VOn7I9/an8PMlkQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 55,90 Juta","Rp. 12,30 Juta",75 %/Tahun,"Rp. 5,00 Juta","Rp. 33,00 Juta",7
Minimarket,"344,5",660,0,2010,?pm=xyLsIeQSCVFQHDy7RqlfIQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 344,50 Juta","Rp. 660,00 Juta",15 %/Tahun,"Rp. 0,00 Juta","Rp. 330,00 Juta",8
Alat Listrik,410,39,0,2010,?pm=4Ge4S7cCvDGhO9bvhMILLQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 410,00 Juta","Rp. 39,00 Juta",30 %/Tahun,"Rp. 5,00 Juta","Rp. 310,00 Juta",4
Sepatu,182,46,2,2010,?pm=Eu96RKxA3mO1L35lXmsR4w==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 182,00 Juta","Rp. 46,00 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",6
Warung Klontongan,"335,5","111,5",0,2010,?pm=iDwcDW9EDsyLG2mBlopPCg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 335,50 Juta","Rp. 111,50 Juta",30 %/Tahun,"Rp. 5,00 Juta","Rp. 300,00 Juta",6
Dagang Voucher Handphone,18,108,2,2008,?pm=lxZa7v8FVNaxd2GluwXMNA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 18,00 Juta","Rp. 108,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 11,00 Juta",5
Bengkel Motor,77,30,1,2012,?pm=SxuLA1pjUYuJEuLkxdVmvg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 77,00 Juta","Rp. 30,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 65,00 Juta",5
Warung Kelontong,29,68,1,2012,?pm=fub7IS+IVz/j7fIx84nkCA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 29,00 Juta","Rp. 68,00 Juta",5 %/Tahun,"Rp. 8,00 Juta","Rp. 28,00 Juta",4
Warung Kelontong,35,25,1,2012,?pm=aK0BT0YvmQ1BDSstrVI7Nw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 35,00 Juta","Rp. 25,00 Juta",5 %/Tahun,"Rp. 5,00 Juta","Rp. 30,00 Juta",4
Warung,47,36,2,2012,?pm=4suHXMmHI4tXxIWI75HbRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 47,00 Juta","Rp. 36,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 70,00 Juta",6
Warung Sayuran,69,30,1,2012,?pm=k5ombWfAnvlWvYXSKXdc6Q==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 69,00 Juta","Rp. 30,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 40,00 Juta",5
Warung Kelontong,19,30,1,2012,?pm=q+S4aeepvqIUQQrF8mh0aA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 19,00 Juta","Rp. 30,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 50,00 Juta",4
Warung Kelontong,31,36,1,2012,?pm=SYZyXJb8l3CZ8bnCvxv8/g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 31,00 Juta","Rp. 36,00 Juta",5 %/Tahun,"Rp. 5,00 Juta","Rp. 0,00 Juta",7
Soto Kudus,29,56,2,2012,?pm=UQ8RvCoNtstZg4pORHiQgQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 29,00 Juta","Rp. 56,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 50,00 Juta",5
Warung Kelontong,53,60,1,2012,?pm=UZYBhda37F62LTaF+IJndw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 53,00 Juta","Rp. 60,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 50,00 Juta",5
Warung Kelontong,35,48,1,2012,?pm=GSraOeUeXgaaB62nmfVEug==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 35,00 Juta","Rp. 48,00 Juta",5 %/Tahun,"Rp. 6,00 Juta","Rp. 158,00 Juta",5
Warung Kelontong,31,21,1,2012,?pm=en9uGE8gS1NSflIN8vg1MA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 31,00 Juta","Rp. 21,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 65,00 Juta",4
Dagang,28,36,1,2012,?pm=kqx9yR0BHiuZDJOpDYLRaw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 28,00 Juta","Rp. 36,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 27,00 Juta",5
Warung Kelontong,49,64,1,2012,?pm=TyRu3E3hxyD04r3yoy/kWg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 49,00 Juta","Rp. 64,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 970,00 Juta",6
Bengkel,21,45,1,2012,?pm=vZJ/gH1P3q4EUVIrAC5kuA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 21,00 Juta","Rp. 45,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",6
Dagang Makanan Dan Minuman,34,42,2,2012,?pm=05QCS8NfFxcSiT5NebKx6A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 34,00 Juta","Rp. 42,00 Juta",5 %/Tahun,"Rp. 5,00 Juta","Rp. 245,00 Juta",6
Warung Makan,27,26,2,2012,?pm=OMmfcTbQ9uoPn9nvvamURQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 27,00 Juta","Rp. 26,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 195,00 Juta",5
Konter HP,14,48,1,2012,?pm=+F1Bzea7wxuH5oPrP9hPrA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 14,00 Juta","Rp. 48,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",4
Menjual Baju,"158,25",240,1,2010,?pm=IXBsm1Ou6yFIPODkUfa8nQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,"Rp. 158,25 Juta","Rp. 240,00 Juta",50 %/Tahun,"Rp. 4,50 Juta","Rp. 8,00 Juta",8
Warung Manisan,307,524,3,2010,?pm=CqPYSp+N2uS89AVMPoP4Yg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 307,00 Juta","Rp. 524,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 129,00 Juta",5
Dagang Meubel,"60,8",260,3,2008,?pm=Wuhu8q8st73Ayu/wf1nbRg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 60,80 Juta","Rp. 260,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 50,00 Juta",9
Dagang Pot Bunga,"38,02","40,5",3,2008,?pm=lDMx3FurlfSzII7VmIFAJg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 38,02 Juta","Rp. 40,50 Juta",15 %/Tahun,"Rp. 3,00 Juta","Rp. 3,00 Juta",5
Toko Pracangan,"77,6","236,4",2,2009,?pm=ltQ7fTz1eSGirampE7souQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 77,60 Juta","Rp. 236,40 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 50,00 Juta",5
Nasi Dan Mie Goreng,135,164,2,2011,?pm=WjWIluaoUQI0qZNWlCA0pw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 135,00 Juta","Rp. 164,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 150,00 Juta",6
